ANNOSCOLASTICO,CODICESCUOLA,ORDINESCUOLA,ANNOCORSOCLASSE,CLASSI,ALUNNIMASCHI,ALUNNIFEMMINE
202021,MIPC10500T,SCUOLA SECONDARIA II GRADO,5,1,5,10
202021,MI1E03000G,SCUOLA PRIMARIA,4,1,8,19
202021,NATD305004,SCUOLA SECONDARIA II GRADO,1,1,4,1
202021,PAPC695004,SCUOLA SECONDARIA II GRADO,2,1,2,0
202021,SA1E020001,SCUOLA PRIMARIA,5,1,10,8
202021,MIPQ01500X,SCUOLA SECONDARIA II GRADO,2,1,9,19
202021,AR1E00500C,SCUOLA PRIMARIA,3,1,5,7
202021,TO1E05200C,SCUOLA PRIMARIA,3,1,4,7
202021,UD1M002009,SCUOLA SECONDARIA I GRADO,1,1,12,12
202021,MI1M103009,SCUOLA SECONDARIA I GRADO,1,1,12,12
202021,FO1E001006,SCUOLA PRIMARIA,5,1,8,10
202021,GEPS035006,SCUOLA SECONDARIA II GRADO,3,1,20,8
202021,BOPSR2500M,SCUOLA SECONDARIA II GRADO,3,1,12,9
202021,RM1MMF500S,SCUOLA SECONDARIA I GRADO,3,1,10,7
202021,BA1E018009,SCUOLA PRIMARIA,2,2,23,34
202021,RM1E028004,SCUOLA PRIMARIA,1,1,7,11
202021,RM1M05000E,SCUOLA SECONDARIA I GRADO,2,2,19,15
202021,MITD08500R,SCUOLA SECONDARIA II GRADO,5,1,16,4
202021,PR1E007003,SCUOLA PRIMARIA,1,1,6,8
202021,FRTD5O500I,SCUOLA SECONDARIA II GRADO,4,2,9,4
202021,TOPS19500C,SCUOLA SECONDARIA II GRADO,1,1,10,8
202021,SI1E003001,SCUOLA PRIMARIA,2,1,7,10
202021,BS1E01300Q,SCUOLA PRIMARIA,3,1,6,4
202021,BGTFMP5003,SCUOLA SECONDARIA II GRADO,3,1,6,4
202021,AGTA56500L,SCUOLA SECONDARIA II GRADO,5,1,15,8
202021,RMPS335003,SCUOLA SECONDARIA II GRADO,4,1,8,12
202021,CO1E00900A,SCUOLA PRIMARIA,1,1,5,11
202021,PR1M008004,SCUOLA SECONDARIA I GRADO,1,2,21,31
202021,BORC10500R,SCUOLA SECONDARIA II GRADO,4,1,16,12
202021,GE1M027007,SCUOLA SECONDARIA I GRADO,3,1,13,11
202021,RMTD72500Q,SCUOLA SECONDARIA II GRADO,2,1,1,0
202021,LTRF05500R,SCUOLA SECONDARIA II GRADO,5,1,3,11
202021,MI1E04200T,SCUOLA PRIMARIA,2,2,26,22
202021,MI1M070007,SCUOLA SECONDARIA I GRADO,3,2,21,21
202021,FGTD095004,SCUOLA SECONDARIA II GRADO,1,2,4,3
202021,NA1E051006,SCUOLA PRIMARIA,2,4,19,23
202021,NATF2C500R,SCUOLA SECONDARIA II GRADO,2,1,1,2
202021,FG1E01700T,SCUOLA PRIMARIA,5,1,8,6
202021,TOPS04500E,SCUOLA SECONDARIA II GRADO,2,2,30,25
202021,TOPS005004,SCUOLA SECONDARIA II GRADO,4,1,13,5
202021,COPL01500N,SCUOLA SECONDARIA II GRADO,4,1,4,10
202021,LCPSG9500D,SCUOLA SECONDARIA II GRADO,5,1,14,7
202021,MB1E032004,SCUOLA PRIMARIA,3,1,9,7
202021,MB1E02800C,SCUOLA PRIMARIA,2,2,25,25
202021,VARFR75004,SCUOLA SECONDARIA II GRADO,1,1,2,2
202021,RMPS575007,SCUOLA SECONDARIA II GRADO,3,1,1,0
202021,COTD105001,SCUOLA SECONDARIA II GRADO,2,1,2,0
202021,NAPM39500R,SCUOLA SECONDARIA II GRADO,2,1,4,3
202021,NO1E00200X,SCUOLA PRIMARIA,3,2,18,21
202021,BA1E014002,SCUOLA PRIMARIA,3,1,12,6
202021,LTPLCG500C,SCUOLA SECONDARIA II GRADO,4,1,3,4
202021,FI1E00900G,SCUOLA PRIMARIA,2,1,11,10
202021,TV1E00200Q,SCUOLA PRIMARIA,1,2,16,21
202021,BO1M01000V,SCUOLA SECONDARIA I GRADO,1,2,8,16
202021,SSPS02500V,SCUOLA SECONDARIA II GRADO,1,1,2,1
202021,SRTHA6500C,SCUOLA SECONDARIA II GRADO,4,1,5,1
202021,NATD21500T,SCUOLA SECONDARIA II GRADO,3,1,4,3
202021,MI1M08000T,SCUOLA SECONDARIA I GRADO,1,5,81,53
202021,GE1E00800L,SCUOLA PRIMARIA,5,1,13,8
202021,BS1E01900P,SCUOLA PRIMARIA,1,1,14,14
202021,RMPLO35009,SCUOLA SECONDARIA II GRADO,5,1,5,9
202021,RMPS485001,SCUOLA SECONDARIA II GRADO,2,1,9,4
202021,RMPMPL5008,SCUOLA SECONDARIA II GRADO,5,1,7,9
202021,VIPM01500B,SCUOLA SECONDARIA II GRADO,2,1,6,10
202021,RM1E07400T,SCUOLA PRIMARIA,5,1,5,10
202021,FI1M01100R,SCUOLA SECONDARIA I GRADO,2,1,13,14
202021,MIPS295009,SCUOLA SECONDARIA II GRADO,4,2,26,19
202021,NATL16500C,SCUOLA SECONDARIA II GRADO,4,1,0,5
202021,NATL83500Z,SCUOLA SECONDARIA II GRADO,5,3,80,22
202021,SS1E00400L,SCUOLA PRIMARIA,1,1,7,4
202021,CERHU1500P,SCUOLA SECONDARIA II GRADO,2,1,9,1
202021,NA1E247008,SCUOLA PRIMARIA,7,2,12,4
202021,RMPSB45000,SCUOLA SECONDARIA II GRADO,5,1,4,3
202021,TOPC11500C,SCUOLA SECONDARIA II GRADO,4,1,2,1
202021,COPSIS500Q,SCUOLA SECONDARIA II GRADO,1,1,18,4
202021,TVPS57500F,SCUOLA SECONDARIA II GRADO,4,1,16,4
202021,RMPLUU500N,SCUOLA SECONDARIA II GRADO,5,2,8,7
202021,ALPS005007,SCUOLA SECONDARIA II GRADO,2,1,3,4
202021,VA1E9G500A,SCUOLA PRIMARIA,4,1,6,10
202021,RMPS08500D,SCUOLA SECONDARIA II GRADO,4,2,27,12
202021,SVPM02500N,SCUOLA SECONDARIA II GRADO,2,1,11,10
202021,BNTLN2500A,SCUOLA SECONDARIA II GRADO,5,2,63,7
202021,TVPS015003,SCUOLA SECONDARIA II GRADO,4,2,17,9
202021,NATL145007,SCUOLA SECONDARIA II GRADO,5,1,15,0
202021,BO1M007003,SCUOLA SECONDARIA I GRADO,1,5,64,63
202021,BGPS0D500U,SCUOLA SECONDARIA II GRADO,4,2,20,10
202021,CETD135008,SCUOLA SECONDARIA II GRADO,3,1,4,2
202021,NATD33500X,SCUOLA SECONDARIA II GRADO,1,1,17,8
202021,NA1E06100R,SCUOLA PRIMARIA,3,1,13,7
202021,VAPS6M5003,SCUOLA SECONDARIA II GRADO,2,1,15,11
202021,VRPC025006,SCUOLA SECONDARIA II GRADO,1,1,2,5
202021,LU1E00400X,SCUOLA PRIMARIA,5,1,8,18
202021,CE1E008002,SCUOLA PRIMARIA,1,2,17,9
202021,RM1E17400P,SCUOLA PRIMARIA,5,1,9,6
202021,PS1E00100G,SCUOLA PRIMARIA,5,1,13,11
202021,NAPL7N500U,SCUOLA SECONDARIA II GRADO,2,1,1,5
202021,CSRFQA500F,SCUOLA SECONDARIA II GRADO,5,1,2,4
202021,NATNB7500P,SCUOLA SECONDARIA II GRADO,5,1,5,12
202021,SATD04500A,SCUOLA SECONDARIA II GRADO,2,1,1,2
202021,RMPSV5500M,SCUOLA SECONDARIA II GRADO,3,1,3,2
202021,LCPSG9500D,SCUOLA SECONDARIA II GRADO,1,1,13,1
202021,MI1M07500A,SCUOLA SECONDARIA I GRADO,2,3,36,42
202021,MC1M8S500G,SCUOLA SECONDARIA I GRADO,2,2,23,16
202021,PAPS8N500C,SCUOLA SECONDARIA II GRADO,3,1,2,0
202021,AQ1E00200A,SCUOLA PRIMARIA,5,2,17,13
202021,SAPC005001,SCUOLA SECONDARIA II GRADO,5,1,1,4
202021,VARFIU5007,SCUOLA SECONDARIA II GRADO,4,1,5,7
202021,VRTB025006,SCUOLA SECONDARIA II GRADO,4,1,10,1
202021,VR1E00100G,SCUOLA PRIMARIA,5,2,17,10
202021,RM1ERP500L,SCUOLA PRIMARIA,2,1,6,9
202021,METDP0500I,SCUOLA SECONDARIA II GRADO,1,1,1,0
202021,RM1E06200G,SCUOLA PRIMARIA,3,1,12,9
202021,SATDP9500M,SCUOLA SECONDARIA II GRADO,1,1,0,1
202021,SAPS9B500T,SCUOLA SECONDARIA II GRADO,5,1,10,5
202021,SV1M00400G,SCUOLA SECONDARIA I GRADO,3,2,24,30
202021,BO1E005006,SCUOLA PRIMARIA,1,1,12,14
202021,PO1E01700E,SCUOLA PRIMARIA,3,1,8,4
202021,CERH4F500L,SCUOLA SECONDARIA II GRADO,1,1,9,2
202021,RMPSI6500C,SCUOLA SECONDARIA II GRADO,2,2,30,5
202021,NATDAT500E,SCUOLA SECONDARIA II GRADO,1,1,3,0
202021,RM1E128001,SCUOLA PRIMARIA,1,1,12,16
202021,LCPC00500V,SCUOLA SECONDARIA II GRADO,1,1,1,5
202021,FG1E01200P,SCUOLA PRIMARIA,3,1,9,11
202021,PV1MF4500I,SCUOLA SECONDARIA I GRADO,1,1,8,10
202021,VAPS5H500H,SCUOLA SECONDARIA II GRADO,3,1,11,2
202021,TVPS02500N,SCUOLA SECONDARIA II GRADO,3,2,15,5
202021,SATFHU5008,SCUOLA SECONDARIA II GRADO,4,1,4,2
202021,SA1E01400N,SCUOLA PRIMARIA,2,1,8,13
202021,BG1M01200L,SCUOLA SECONDARIA I GRADO,1,2,22,19
202021,MIPM1C500T,SCUOLA SECONDARIA II GRADO,2,1,10,19
202021,RM1M01400B,SCUOLA SECONDARIA I GRADO,3,2,13,19
202021,RM1E200002,SCUOLA PRIMARIA,2,1,2,5
202021,PV1E001009,SCUOLA PRIMARIA,4,2,19,10
202021,NO1E00800V,SCUOLA PRIMARIA,4,1,12,7
202021,MI1E02200L,SCUOLA PRIMARIA,1,1,10,4
202021,PD1E018007,SCUOLA PRIMARIA,5,2,27,27
202021,CHTD035004,SCUOLA SECONDARIA II GRADO,3,1,2,1
202021,PO1E01100G,SCUOLA PRIMARIA,4,1,14,12
202021,CEPS875001,SCUOLA SECONDARIA II GRADO,1,1,16,3
202021,VE1E01100E,SCUOLA PRIMARIA,3,1,13,7
202021,RMRHRE5002,SCUOLA SECONDARIA II GRADO,4,2,13,8
202021,RM1E13100R,SCUOLA PRIMARIA,5,1,10,11
202021,CT1E02600T,SCUOLA PRIMARIA,3,1,8,3
202021,MB1M02900D,SCUOLA SECONDARIA I GRADO,2,2,19,14
202021,NA1E218008,SCUOLA PRIMARIA,4,1,1,9
202021,MI1M097007,SCUOLA SECONDARIA I GRADO,1,1,9,10
202021,MOTD04500G,SCUOLA SECONDARIA II GRADO,1,1,4,2
202021,RM1M024002,SCUOLA SECONDARIA I GRADO,2,2,33,24
202021,CLTD095008,SCUOLA SECONDARIA II GRADO,4,1,12,5
202021,SARH13500E,SCUOLA SECONDARIA II GRADO,1,1,3,1
202021,RM1M09100R,SCUOLA SECONDARIA I GRADO,3,2,24,21
202021,CRPLAB5007,SCUOLA SECONDARIA II GRADO,1,1,8,8
202021,LO1E002003,SCUOLA PRIMARIA,3,1,14,4
202021,NATFVB500S,SCUOLA SECONDARIA II GRADO,5,2,63,4
202021,PD1M00900N,SCUOLA SECONDARIA I GRADO,1,1,14,12
202021,PR1E00200X,SCUOLA PRIMARIA,1,1,9,16
202021,POPS9T5004,SCUOLA SECONDARIA II GRADO,4,2,8,3
202021,MBPS245005,SCUOLA SECONDARIA II GRADO,5,1,5,3
202021,NA1E122003,SCUOLA PRIMARIA,3,2,11,13
202021,VATN01500A,SCUOLA SECONDARIA II GRADO,5,1,7,9
202021,RM1E09500V,SCUOLA PRIMARIA,4,1,16,9
202021,FG1E01700T,SCUOLA PRIMARIA,4,1,8,4
202021,CE1E066002,SCUOLA PRIMARIA,1,2,15,15
202021,MIPSRS500B,SCUOLA SECONDARIA II GRADO,5,1,11,4
202021,PVPS01500C,SCUOLA SECONDARIA II GRADO,2,1,12,11
202021,BA1E00200Q,SCUOLA PRIMARIA,4,1,4,16
202021,BGPM15500V,SCUOLA SECONDARIA II GRADO,3,1,1,2
202021,CT1E010008,SCUOLA PRIMARIA,4,1,4,4
202021,RMPLNG500S,SCUOLA SECONDARIA II GRADO,5,1,3,8
202021,NA1E22300Q,SCUOLA PRIMARIA,2,2,26,20
202021,PRTD02500N,SCUOLA SECONDARIA II GRADO,1,1,3,9
202021,NAPS4U500S,SCUOLA SECONDARIA II GRADO,5,1,9,8
202021,CE1E029003,SCUOLA PRIMARIA,4,1,4,6
202021,CN1E001003,SCUOLA PRIMARIA,3,2,22,9
202021,NA1E198008,SCUOLA PRIMARIA,4,1,4,10
202021,CTTD92500V,SCUOLA SECONDARIA II GRADO,3,1,7,1
202021,VIPLVN5005,SCUOLA SECONDARIA II GRADO,3,2,5,9
202021,TO1E02200L,SCUOLA PRIMARIA,3,2,19,17
202021,RE1E006009,SCUOLA PRIMARIA,5,1,9,17
202021,VEPC02500E,SCUOLA SECONDARIA II GRADO,2,1,3,0
202021,BOPL02500B,SCUOLA SECONDARIA II GRADO,3,1,3,24
202021,NA1M007009,SCUOLA SECONDARIA I GRADO,3,1,7,13
202021,NATDFO5000,SCUOLA SECONDARIA II GRADO,2,1,1,3
202021,RA1E00600V,SCUOLA PRIMARIA,3,2,20,16
202021,NA1E11600Q,SCUOLA PRIMARIA,4,1,6,4
202021,RMSLBH500V,SCUOLA SECONDARIA II GRADO,5,1,9,9
202021,CA1E01100B,SCUOLA PRIMARIA,5,2,13,16
202021,NA1E03800Q,SCUOLA PRIMARIA,5,2,16,19
202021,MB1E09100X,SCUOLA PRIMARIA,5,1,18,6
202021,RM1ERB5004,SCUOLA PRIMARIA,3,1,7,3
202021,VRPS005004,SCUOLA SECONDARIA II GRADO,5,1,24,8
202021,NAPS265003,SCUOLA SECONDARIA II GRADO,3,1,3,6
202021,NAPCFD500P,SCUOLA SECONDARIA II GRADO,3,1,3,4
202021,LITD02500G,SCUOLA SECONDARIA II GRADO,1,1,2,4
202021,BG1M00900R,SCUOLA SECONDARIA I GRADO,3,2,28,22
202021,BGPQ235008,SCUOLA SECONDARIA II GRADO,3,1,8,20
202021,RA1M00400C,SCUOLA SECONDARIA I GRADO,2,2,12,21
202021,PG1E4Q500B,SCUOLA PRIMARIA,5,1,1,2
202021,TOPM085002,SCUOLA SECONDARIA II GRADO,3,1,4,3
202021,SRTD06500N,SCUOLA SECONDARIA II GRADO,4,1,7,3
202021,ATRI02500P,SCUOLA SECONDARIA II GRADO,3,1,8,10
202021,NARH065003,SCUOLA SECONDARIA II GRADO,3,1,10,12
202021,TO1E04200T,SCUOLA PRIMARIA,4,2,23,19
202021,GRPC64500E,SCUOLA SECONDARIA II GRADO,5,1,4,4
202021,RM1E04600N,SCUOLA PRIMARIA,1,1,15,8
202021,BG1E02500D,SCUOLA PRIMARIA,4,2,25,25
202021,PD1E01700B,SCUOLA PRIMARIA,4,1,10,18
202021,VE1E00800P,SCUOLA PRIMARIA,5,1,9,12
202021,MO1M001002,SCUOLA SECONDARIA I GRADO,3,1,15,9
202021,RMPS95500D,SCUOLA SECONDARIA II GRADO,3,1,5,3
202021,LI1E00200T,SCUOLA PRIMARIA,2,1,9,17
202021,NARFV15001,SCUOLA SECONDARIA II GRADO,3,1,1,4
202021,NA1E27300R,SCUOLA PRIMARIA,2,1,8,13
202021,RMPS285007,SCUOLA SECONDARIA II GRADO,2,1,4,1
202021,CTPSNQ5002,SCUOLA SECONDARIA II GRADO,1,1,8,0
202021,RM1E049005,SCUOLA PRIMARIA,1,1,8,9
202021,LT1E00900G,SCUOLA PRIMARIA,1,2,18,22
202021,CEPC015007,SCUOLA SECONDARIA II GRADO,1,1,14,11
202021,RMTD51500B,SCUOLA SECONDARIA II GRADO,1,1,1,0
202021,NARI11500A,SCUOLA SECONDARIA II GRADO,2,1,2,0
202021,VRPLHM500A,SCUOLA SECONDARIA II GRADO,1,1,3,17
202021,MB1E040003,SCUOLA PRIMARIA,2,1,8,9
202021,VR1E020001,SCUOLA PRIMARIA,5,3,21,36
202021,CTTD06500D,SCUOLA SECONDARIA II GRADO,4,1,1,1
202021,SARF6Q5004,SCUOLA SECONDARIA II GRADO,1,1,0,2
202021,SARHTF500G,SCUOLA SECONDARIA II GRADO,3,1,2,2
202021,MI1M10100N,SCUOLA SECONDARIA I GRADO,3,3,32,37
202021,NATHA4500E,SCUOLA SECONDARIA II GRADO,2,1,3,0
202021,NA1E11100L,SCUOLA PRIMARIA,2,1,2,1
202021,TS1E001006,SCUOLA PRIMARIA,4,1,7,8
202021,RM1E00500B,SCUOLA PRIMARIA,2,1,11,11
202021,ME1E00400Q,SCUOLA PRIMARIA,2,1,6,6
202021,LC1M01000D,SCUOLA SECONDARIA I GRADO,1,2,14,23
202021,RM1E09000Q,SCUOLA PRIMARIA,1,2,23,28
202021,NASLNI500R,SCUOLA SECONDARIA II GRADO,4,1,0,3
202021,MI1M03000R,SCUOLA SECONDARIA I GRADO,3,4,58,63
202021,VAPSZC500T,SCUOLA SECONDARIA II GRADO,4,3,38,8
202021,VRTN01500C,SCUOLA SECONDARIA II GRADO,1,1,9,5
202021,PR1E00800V,SCUOLA PRIMARIA,3,1,7,10
202021,BOPS525001,SCUOLA SECONDARIA II GRADO,5,1,12,12
202021,CTPSPS5003,SCUOLA SECONDARIA II GRADO,5,1,10,3
202021,NA1E18300E,SCUOLA PRIMARIA,1,2,24,13
202021,SARF195006,SCUOLA SECONDARIA II GRADO,3,1,3,0
202021,RMPM195002,SCUOLA SECONDARIA II GRADO,3,1,8,17
202021,BSTL01500V,SCUOLA SECONDARIA II GRADO,4,1,4,0
202021,MOTD02500A,SCUOLA SECONDARIA II GRADO,5,1,13,6
202021,AVTFN9500H,SCUOLA SECONDARIA II GRADO,3,1,2,1
202021,VE1E00300G,SCUOLA PRIMARIA,2,1,9,8
202021,SATFTL5007,SCUOLA SECONDARIA II GRADO,4,1,5,2
202021,MIPM58500Q,SCUOLA SECONDARIA II GRADO,4,1,3,12
202021,MI1E08000L,SCUOLA PRIMARIA,2,1,3,6
202021,PR1E01000V,SCUOLA PRIMARIA,3,2,20,23
202021,SATDD75001,SCUOLA SECONDARIA II GRADO,5,1,10,9
202021,BO1E01500R,SCUOLA PRIMARIA,3,2,18,22
202021,SSTD00500D,SCUOLA SECONDARIA II GRADO,1,1,1,0
202021,MI1E033003,SCUOLA PRIMARIA,5,1,14,15
202021,TVPC48500H,SCUOLA SECONDARIA II GRADO,1,1,6,9
202021,BSPME1500B,SCUOLA SECONDARIA II GRADO,4,1,11,4
202021,MI1M071003,SCUOLA SECONDARIA I GRADO,2,1,10,13
202021,MI1E137007,SCUOLA PRIMARIA,5,1,8,2
202021,NATD475007,SCUOLA SECONDARIA II GRADO,1,1,3,7
202021,RM1E08800Q,SCUOLA PRIMARIA,5,1,11,11
202021,BS1E01300Q,SCUOLA PRIMARIA,4,1,7,7
202021,VRPM27500E,SCUOLA SECONDARIA II GRADO,5,1,4,14
202021,IM1E00500L,SCUOLA PRIMARIA,1,1,4,13
202021,BORC10500R,SCUOLA SECONDARIA II GRADO,1,1,11,12
202021,NATNCE5004,SCUOLA SECONDARIA II GRADO,5,2,31,36
202021,GE1M006006,SCUOLA SECONDARIA I GRADO,3,1,10,16
202021,NA1E09100L,SCUOLA PRIMARIA,4,2,11,15
202021,SRTL49500I,SCUOLA SECONDARIA II GRADO,3,1,4,0
202021,TPSD015003,SCUOLA SECONDARIA II GRADO,2,3,20,34
202021,CE1E06300E,SCUOLA PRIMARIA,2,1,7,3
202021,TOPS07500A,SCUOLA SECONDARIA II GRADO,2,1,18,6
202021,CE1E002003,SCUOLA PRIMARIA,4,1,10,15
202021,RMPLCV500U,SCUOLA SECONDARIA II GRADO,5,1,7,5
202021,NA1E26100E,SCUOLA PRIMARIA,1,2,13,7
202021,VA1E01400G,SCUOLA PRIMARIA,1,1,4,3
202021,BGTB015001,SCUOLA SECONDARIA II GRADO,4,3,51,7
202021,MO1E00700Q,SCUOLA PRIMARIA,1,2,17,32
202021,NUPL015007,SCUOLA SECONDARIA II GRADO,1,1,1,11
202021,VI1M017002,SCUOLA SECONDARIA I GRADO,3,2,14,15
202021,GE1E03600R,SCUOLA PRIMARIA,5,1,7,8
202021,TV1E01100E,SCUOLA PRIMARIA,3,1,14,6
202021,BLPL49500T,SCUOLA SECONDARIA II GRADO,5,1,1,7
202021,MI1M068007,SCUOLA SECONDARIA I GRADO,2,1,8,10
202021,NA1E05300T,SCUOLA PRIMARIA,5,2,14,15
202021,CA1E00200L,SCUOLA PRIMARIA,4,1,14,9
202021,BS1E00500R,SCUOLA PRIMARIA,5,2,24,20
202021,VA1E00500R,SCUOLA PRIMARIA,4,2,21,24
202021,NA1E03400C,SCUOLA PRIMARIA,1,4,21,19
202021,RM1EGU500T,SCUOLA PRIMARIA,5,1,10,14
202021,COPS04500P,SCUOLA SECONDARIA II GRADO,4,1,2,2
202021,BS1M00700N,SCUOLA SECONDARIA I GRADO,1,2,14,16
202021,FG1E00500G,SCUOLA PRIMARIA,2,1,13,13
202021,VRPS01500P,SCUOLA SECONDARIA II GRADO,5,2,19,13
202021,NA1E25400B,SCUOLA PRIMARIA,5,1,12,4
202021,IM1E00600C,SCUOLA PRIMARIA,4,1,6,12
202021,GE1E026006,SCUOLA PRIMARIA,5,1,3,7
202021,PA1E006005,SCUOLA PRIMARIA,5,1,9,7
202021,PEPC025003,SCUOLA SECONDARIA II GRADO,2,1,0,1
202021,RM1E030004,SCUOLA PRIMARIA,2,1,11,13
202021,MBPS1Q500V,SCUOLA SECONDARIA II GRADO,1,1,15,6
202021,BSPC12500Q,SCUOLA SECONDARIA II GRADO,2,1,6,10
202021,VEPL4H500R,SCUOLA SECONDARIA II GRADO,5,1,6,8
202021,FI1E06100L,SCUOLA PRIMARIA,1,1,8,5
202021,RM1M11800G,SCUOLA SECONDARIA I GRADO,3,3,43,40
202021,PAPS00500E,SCUOLA SECONDARIA II GRADO,3,2,8,1
202021,FR1E00500L,SCUOLA PRIMARIA,2,1,6,4
202021,NA1E27800X,SCUOLA PRIMARIA,4,2,27,15
202021,GEPS70500C,SCUOLA SECONDARIA II GRADO,5,2,43,9
202021,TO1E012002,SCUOLA PRIMARIA,5,1,13,5
202021,RM1E044002,SCUOLA PRIMARIA,1,2,20,13
202021,SATF09500P,SCUOLA SECONDARIA II GRADO,3,1,5,0
202021,MI1E06400P,SCUOLA PRIMARIA,5,1,15,10
202021,CAPS8T5007,SCUOLA SECONDARIA II GRADO,5,1,10,3
202021,RM1E02000D,SCUOLA PRIMARIA,3,1,12,11
202021,NA1E136001,SCUOLA PRIMARIA,1,1,9,11
202021,BSPS2M500I,SCUOLA SECONDARIA II GRADO,5,1,10,7
202021,SASLFZ5001,SCUOLA SECONDARIA II GRADO,5,1,13,10
202021,BGPS0D500U,SCUOLA SECONDARIA II GRADO,5,2,28,15
202021,LC1E00700C,SCUOLA PRIMARIA,3,1,11,8
202021,VA1E008008,SCUOLA PRIMARIA,1,2,14,20
202021,SATL16500Q,SCUOLA SECONDARIA II GRADO,2,1,10,0
202021,RM1E10400C,SCUOLA PRIMARIA,2,1,5,9
202021,PA1E02300V,SCUOLA PRIMARIA,3,1,3,8
202021,APPSR5500N,SCUOLA SECONDARIA II GRADO,3,1,1,1
202021,SV1E00400A,SCUOLA PRIMARIA,1,1,8,5
202021,RMTL395001,SCUOLA SECONDARIA II GRADO,5,2,50,3
202021,RM1E06900A,SCUOLA PRIMARIA,2,1,8,15
202021,BO1E00200P,SCUOLA PRIMARIA,2,2,19,21
202021,CATF955004,SCUOLA SECONDARIA II GRADO,1,1,6,0
202021,RM1E14600E,SCUOLA PRIMARIA,4,1,12,8
202021,RE1M002007,SCUOLA SECONDARIA I GRADO,3,2,20,20
202021,BS1MM05009,SCUOLA SECONDARIA I GRADO,2,1,6,3
202021,CEPSSR500Q,SCUOLA SECONDARIA II GRADO,2,1,3,1
202021,NA1E07700A,SCUOLA PRIMARIA,3,1,6,9
202021,VEPL01500T,SCUOLA SECONDARIA II GRADO,5,1,5,7
202021,BGPS1G5008,SCUOLA SECONDARIA II GRADO,3,1,13,6
202021,NATF37500L,SCUOLA SECONDARIA II GRADO,1,1,3,3
202021,AR1E00400L,SCUOLA PRIMARIA,3,2,16,19
202021,VR1E00100G,SCUOLA PRIMARIA,4,2,15,10
202021,SAPL025004,SCUOLA SECONDARIA II GRADO,5,1,11,13
202021,RNTL025002,SCUOLA SECONDARIA II GRADO,1,1,2,0
202021,RN1E00800R,SCUOLA PRIMARIA,1,4,41,35
202021,RM1M02700D,SCUOLA SECONDARIA I GRADO,3,1,0,20
202021,CT1M00200E,SCUOLA SECONDARIA I GRADO,2,1,7,8
202021,RM1M07600P,SCUOLA SECONDARIA I GRADO,3,2,18,33
202021,BA1E02500C,SCUOLA PRIMARIA,3,1,6,7
202021,PA1E01100L,SCUOLA PRIMARIA,4,3,29,31
202021,CH1E006003,SCUOLA PRIMARIA,5,1,9,11
202021,NA1E10200T,SCUOLA PRIMARIA,3,1,11,9
202021,NA1M05100B,SCUOLA SECONDARIA I GRADO,1,1,7,6
202021,VATD18500G,SCUOLA SECONDARIA II GRADO,2,1,4,0
202021,SRTD06500N,SCUOLA SECONDARIA II GRADO,2,1,7,1
202021,LCPL025002,SCUOLA SECONDARIA II GRADO,3,1,8,7
202021,BGPC05500B,SCUOLA SECONDARIA II GRADO,5,1,11,6
202021,PE1E003004,SCUOLA PRIMARIA,3,1,17,5
202021,MBPCZI5004,SCUOLA SECONDARIA II GRADO,1,1,0,2
202021,BG1M01300C,SCUOLA SECONDARIA I GRADO,1,5,74,61
202021,NA1E01100Q,SCUOLA PRIMARIA,3,1,8,6
202021,FR1EZQ500N,SCUOLA PRIMARIA,3,1,3,3
202021,MO1E004008,SCUOLA PRIMARIA,5,1,19,9
202021,NA1E164005,SCUOLA PRIMARIA,3,1,9,10
202021,CA1E019002,SCUOLA PRIMARIA,2,1,6,4
202021,BG1EUA5004,SCUOLA PRIMARIA,2,2,26,18
202021,GE1E03100N,SCUOLA PRIMARIA,2,1,8,15
202021,RM1M07200B,SCUOLA SECONDARIA I GRADO,3,1,4,9
202021,PA1E005009,SCUOLA PRIMARIA,4,1,11,13
202021,NA1M26500L,SCUOLA SECONDARIA I GRADO,1,1,10,8
202021,NA1E25200Q,SCUOLA PRIMARIA,3,1,7,6
202021,RMTD43500Q,SCUOLA SECONDARIA II GRADO,5,2,19,8
202021,LI1E00800R,SCUOLA PRIMARIA,4,1,13,9
202021,RGPM05500B,SCUOLA SECONDARIA II GRADO,2,1,3,0
202021,LC1E00100D,SCUOLA PRIMARIA,5,1,13,9
202021,PVPL045003,SCUOLA SECONDARIA II GRADO,3,1,2,2
202021,AVTFRU5000,SCUOLA SECONDARIA II GRADO,3,1,2,1
202021,BG1M9L500G,SCUOLA SECONDARIA I GRADO,1,1,14,7
202021,VRPSI5500C,SCUOLA SECONDARIA II GRADO,2,1,22,3
202021,FE1MFE500C,SCUOLA SECONDARIA I GRADO,3,2,16,13
202021,SA1E00200B,SCUOLA PRIMARIA,2,1,4,8
202021,RNPS00500E,SCUOLA SECONDARIA II GRADO,4,1,12,2
202021,RM1E5U5009,SCUOLA PRIMARIA,1,1,3,5
202021,CE1E00900T,SCUOLA PRIMARIA,2,1,3,11
202021,NOPS03500C,SCUOLA SECONDARIA II GRADO,2,2,29,19
202021,MITL485005,SCUOLA SECONDARIA II GRADO,4,1,21,1
202021,TO1E018001,SCUOLA PRIMARIA,5,2,26,30
202021,MIPL265008,SCUOLA SECONDARIA II GRADO,2,1,1,7
202021,RM1M08300T,SCUOLA SECONDARIA I GRADO,1,1,9,12
